+---------+---------------------+-------+---------+-------+------+-------+--------+--------+--------+------+
|  Name   |     Description     | IOPS  |  KiBps  | Cnf % | Dev% | iops  | KiBps  | lat ms | lat ms | lat  |
|         |                     |  cum  |   cum   |  95%  |      |  /vm  |  /vm   | median |  95%   | avg  |
+=========+=====================+=======+=========+=======+======+=======+========+========+========+======+
| hdd     | rwx   4k  40th  3vm |  1260 |    5050 |    15 |   55 |   420 |   1680 |     12 |    467 |  548 |
| ------- | ------------------- |   --- |  ------ |   --- |  --- |   --- | ------ |    --- |    --- |  --- |
| hdd     | srd   1m   1th  3vm |  1300 | 1330000 |     0 |    2 |   433 | 444000 |      2 |      3 |    2 |
| hdd     | srd   1m   1th  3vm |  1220 | 1250000 |     0 |    1 |   408 | 418000 |      2 |      3 |    2 |
| hdd     | srd   1m   1th  3vm |  1260 | 1290000 |     0 |    1 |   420 | 430000 |      2 |      3 |    2 |
| hdd     | srd   1m   1th  3vm |  1250 | 1280000 |     0 |    1 |   417 | 427000 |      2 |      3 |    2 |
| hdd     | srd   1m   1th  3vm |  1220 | 1250000 |     0 |    1 |   408 | 417000 |      2 |      3 |    2 |
| hdd     | srd   1m   1th  3vm |  1290 | 1320000 |     0 |    1 |   431 | 441000 |      2 |      3 |    2 |
| hdd     | srd   1m   1th  3vm |  1280 | 1320000 |     0 |    1 |   429 | 440000 |      2 |      3 |    2 |
| ------- | ------------------- |   --- |  ------ |   --- |  --- |   --- | ------ |    --- |    --- |  --- |
| hdd     | swd   1m   1th  3vm |   270 |  276000 |     6 |   22 |    90 |  92000 |      9 |     20 |    9 |
| hdd     | swd   1m   1th  3vm |   585 |  599000 |     6 |   22 |   195 | 199000 |      1 |     30 |    9 |
| hdd     | swd   1m   1th  3vm |   268 |  274000 |     5 |   20 |    89 |  91300 |      9 |     19 |   10 |
| hdd     | swd   1m   1th  3vm |   580 |  594000 |     6 |   22 |   193 | 198000 |      1 |     30 |    9 |
| hdd     | swd   1m   1th  3vm |   597 |  612000 |     5 |   20 |   199 | 204000 |      1 |     30 |    9 |
| hdd     | swd   1m   1th  3vm |   268 |  275000 |     6 |   23 |    89 |  91600 |      9 |     22 |   10 |
| hdd     | swd   1m   1th  3vm |   585 |  599000 |     6 |   22 |   195 | 199000 |      1 |     29 |    9 |
+---------+---------------------+-------+---------+-------+------+-------+--------+--------+--------+------+
